Produs,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10
Coke Zero Can,-2.4039014887997427,-1.8059773706879532,-0.1384365661761383,0.1907544760660236,0.1524017611202546,-0.12252424844604488,-0.14157650722766374,0.005131916610927232,-0.02063753384912888,0.0358656966101284
Vedica Natural Mineral Water,-2.4253163224091403,-1.8040538858159554,-0.1424934090204483,0.18953091029013439,0.12962381127900985,-0.10868220268459747,-0.12697297240504984,-0.0008151133362030684,0.006755058561116578,0.034394110151376604
Mustard diping sauce,-1.6226313145913471,-1.1703685724291482,0.009194983070695197,0.3081555807661957,0.0665703425606795,-0.19335269999536803,-0.3278780637418082,-0.21920022931356473,-0.2058704753402425,0.06722149255101674
BBQ diping sauce,-2.0566287493048945,-1.0903719670805812,-0.07479965946548657,0.17633736914093862,0.3134498515010787,0.08470515965810926,-0.01604267655732902,0.007472317305584682,-0.20654706309477328,-0.00047002974899633344
Chilli Sauce,-2.3417383243565,-1.6460764203664406,-0.11460735742427444,0.16820474194944304,0.20633594623451187,-0.13769350017621163,-0.1614178276624801,0.019202812468270134,-0.06911585813042685,0.022941616799632886
Piri Piri Mix,-1.9520812545843036,-1.7490917665095882,-0.06055430612012942,0.21140365959562502,0.5734508104663312,-0.345096000441807,-0.3612811114109925,0.11660805193613626,-0.4843524969837431,-0.017786569701638843
Tomato Ketchup Sachets,-1.3498742603448755,-1.6362220976529736,0.03965402462453009,0.5439561043846569,-0.09748607113521582,-0.21748238867003553,-0.6614594540083926,-1.778215712119863,0.356977213420007,-0.49744476501512935
Maple Syrup,-2.0639888316125905,-0.38868732538355566,-0.04547972257423297,0.09561039938816998,0.27050859188881377,0.3204222976798525,0.22357307929600226,-0.048041143749340307,-0.2339410236611337,-0.004089720520136108
Cheese Slice,-1.5410371836406305,-1.7777497541786151,-0.21043085244870782,0.14591769524137077,-0.14618604960686007,-0.3254575985306511,-0.20642834482976657,0.03492043159916708,-0.07594517902970067,0.029835318298650642
Sweet Corn,-2.0977599414402524,-1.5115245183528627,-0.12853307932218877,0.19567160556786878,0.1843137411745079,0.06473337772545193,0.06314389856534613,-0.005993707917150921,0.06205025917148265,0.022734741590198983
Mixed Fruit Beverage,-2.0753898904882115,-0.6854682270959338,-0.07214991177347502,0.13740807158011603,0.17786800379792184,0.3219149483173359,0.44474919210417024,-0.13048394258681906,-0.4078996549940992,-0.010429691467133064
